state,pumano,hhid,serialno,pnum,sex,race,age
35,500,4849,2010000000000,4,1,2,1
35,500,4849,2010000000000,2,2,1,2
35,500,4849,2010000000000,1,1,2,2
35,500,4850,2010000000000,1,2,1,2
35,500,4856,2010000000000,2,2,2,1
35,500,4856,2010000000000,1,2,2,2
35,500,4857,2010000000000,1,1,1,2
35,500,4857,2010000000000,2,2,1,2
35,500,4866,2010000000000,1,1,1,2
35,500,4867,2010000000000,1,1,1,2
35,500,4870,2010000000000,4,1,1,2
35,500,4870,2010000000000,3,1,1,1
35,500,4870,2010000000000,2,1,1,1
35,500,4870,2010000000000,5,2,1,1
35,500,4870,2010000000000,6,1,1,1
35,500,4870,2010000000000,1,1,1,2
35,500,4872,2010000000000,2,1,3,3
35,500,4872,2010000000000,3,2,3,2
35,500,4872,2010000000000,1,2,3,3
35,500,4874,2010000000000,1,1,2,2
35,500,4874,2010000000000,4,1,2,1
35,500,4874,2010000000000,3,1,2,1
35,500,4874,2010000000000,2,2,2,2
35,500,4881,2010000000000,6,1,3,1
35,500,4881,2010000000000,5,1,3,1
35,500,4881,2010000000000,7,1,3,2
35,500,4881,2010000000000,4,2,3,2
35,500,4881,2010000000000,2,1,3,1
35,500,4881,2010000000000,3,2,3,1
35,500,4881,2010000000000,1,2,3,2
35,500,4882,2010000000000,1,1,2,2
35,500,4882,2010000000000,2,2,2,2
35,500,4884,2010000000000,1,2,2,2
35,500,4884,2010000000000,2,2,2,1
35,500,4884,2010000000000,3,2,2,1
35,500,4884,2010000000000,4,1,2,1
35,500,4884,2010000000000,5,2,2,1
35,500,4888,2010000000000,1,1,2,2
35,500,4888,2010000000000,2,2,2,2
35,500,4889,2010000000000,1,1,1,2
35,500,4889,2010000000000,2,2,1,2
35,500,4889,2010000000000,3,2,1,1
35,500,4891,2010000000000,2,1,2,2
35,500,4891,2010000000000,3,1,2,1
35,500,4891,2010000000000,1,2,2,2
35,500,4895,2010000000000,1,2,1,2
35,500,4897,2010000000000,1,1,3,2
35,500,4897,2010000000000,2,2,3,2
35,500,4897,2010000000000,3,2,3,2
35,500,4897,2010000000000,4,1,3,1
35,500,4897,2010000000000,5,2,3,1
35,500,4900,2010000000000,1,1,1,2
35,500,4906,2010000000000,1,2,3,2
35,500,4906,2010000000000,2,2,3,2
35,500,4906,2010000000000,3,1,3,2
35,500,4913,2010000000000,4,1,2,1
35,500,4913,2010000000000,3,2,1,1
35,500,4913,2010000000000,2,2,2,2
35,500,4913,2010000000000,1,1,1,2
35,500,4913,2010000000000,5,2,2,1
35,500,4916,2010000000000,1,2,2,2
35,500,4918,2010000000000,2,2,1,3
35,500,4918,2010000000000,1,1,1,3
35,500,4920,2010000000000,1,1,3,3
35,500,4920,2010000000000,2,2,3,3
35,500,4920,2010000000000,3,1,3,2
35,500,4922,2010000000000,2,1,3,2
35,500,4922,2010000000000,1,2,3,3
35,500,4924,2010000000000,1,1,1,2
35,500,4935,2010000000000,2,2,2,1
35,500,4935,2010000000000,1,1,2,2
35,500,4937,2010000000000,1,1,1,3
35,500,4937,2010000000000,2,2,1,2
35,500,4942,2010000000000,1,1,3,2
35,500,4942,2010000000000,2,2,1,2
35,500,4946,2010000000000,1,1,2,2
35,500,4949,2010000000000,1,2,1,3
35,500,4953,2010000000000,3,1,1,2
35,500,4953,2010000000000,1,2,3,2
35,500,4953,2010000000000,2,1,1,2
35,500,4954,2010000000000,2,2,1,2
35,500,4954,2010000000000,1,1,1,2
35,500,4955,2010000000000,5,1,2,1
35,500,4955,2010000000000,4,1,2,1
35,500,4955,2010000000000,1,1,2,2
35,500,4955,2010000000000,3,2,2,1
35,500,4955,2010000000000,2,2,1,2
35,500,4957,2010000000000,1,1,1,3
35,500,4957,2010000000000,2,2,1,2
35,500,4958,2010000000000,3,2,2,2
35,500,4958,2010000000000,1,1,2,3
35,500,4958,2010000000000,2,2,2,2
35,500,4962,2010000000000,2,1,1,2
35,500,4962,2010000000000,1,2,1,2
35,500,4964,2010000000000,5,2,2,1
35,500,4964,2010000000000,4,2,2,2
35,500,4964,2010000000000,1,1,2,2
35,500,4964,2010000000000,2,2,2,2
35,500,4964,2010000000000,3,2,2,2
35,500,4967,2010000000000,2,1,1,3
35,500,4967,2010000000000,1,2,1,3
35,500,4972,2010000000000,1,1,1,3
35,500,4972,2010000000000,2,2,1,3
35,500,4974,2010000000000,1,1,2,2
35,500,4974,2010000000000,2,2,2,2
35,500,4974,2010000000000,3,1,2,2
35,500,4974,2010000000000,4,2,2,1
35,500,4979,2010000000000,2,2,3,2
35,500,4979,2010000000000,1,1,3,2
35,500,4979,2010000000000,4,1,3,1
35,500,4979,2010000000000,3,2,3,2
35,500,4989,2010000000000,1,2,2,2
35,500,4989,2010000000000,2,1,2,2
35,500,4989,2010000000000,3,1,2,1
35,500,4989,2010000000000,5,1,2,2
35,500,4989,2010000000000,4,2,2,1
35,500,4996,2010000000000,1,2,2,3
35,500,4999,2010000000000,2,1,2,2
35,500,4999,2010000000000,1,1,2,2
35,500,5002,2010000000000,2,2,2,3
35,500,5002,2010000000000,1,1,2,3
35,500,5004,2010000000000,2,2,1,2
35,500,5004,2010000000000,1,1,1,2
35,500,5010,2010000000000,2,2,1,2
35,500,5010,2010000000000,1,1,1,2
35,500,5012,2010000000000,2,1,1,2
35,500,5012,2010000000000,1,2,1,2
35,500,5014,2010000000000,1,1,1,2
35,500,5014,2010000000000,2,2,2,2
35,500,5021,2010000000000,3,1,2,2
35,500,5021,2010000000000,1,2,2,2
35,500,5021,2010000000000,2,2,2,1
35,500,5027,2010000000000,2,1,1,2
35,500,5027,2010000000000,1,2,1,2
35,500,5027,2010000000000,3,1,1,2
35,500,5029,2010000000000,6,2,3,2
35,500,5029,2010000000000,4,2,3,2
35,500,5029,2010000000000,5,2,3,1
35,500,5029,2010000000000,2,1,3,1
35,500,5029,2010000000000,1,1,3,2
35,500,5029,2010000000000,3,1,3,2
35,500,5031,2010000000000,1,1,2,2
35,500,5037,2010000000000,1,1,1,2
35,500,5039,2010000000000,1,1,1,3
35,500,5039,2010000000000,2,1,1,2
35,500,5041,2010000000000,1,2,2,3
35,500,5047,2010000000000,2,2,3,2
35,500,5047,2010000000000,1,2,3,2
35,500,5052,2010000000000,4,2,2,2
35,500,5052,2010000000000,1,1,2,2
35,500,5052,2010000000000,2,1,2,1
35,500,5052,2010000000000,3,1,2,1
35,500,5054,2010000000000,2,2,1,3
35,500,5054,2010000000000,1,1,1,3
35,500,5057,2010000000000,2,2,1,3
35,500,5057,2010000000000,1,1,1,3
35,500,5062,2010000000000,1,1,3,2
35,500,5066,2010000000000,4,1,1,1
35,500,5066,2010000000000,1,1,1,2
35,500,5066,2010000000000,2,2,1,2
35,500,5066,2010000000000,3,1,1,1
35,500,5068,2010000000000,2,1,2,2
35,500,5068,2010000000000,1,2,2,2
35,500,5069,2010000000000,1,2,2,3
35,500,5070,2010000000000,4,2,2,1
35,500,5070,2010000000000,1,1,2,2
35,500,5070,2010000000000,2,2,2,2
35,500,5070,2010000000000,3,2,2,1
35,500,5079,2010000000000,2,2,2,3
35,500,5079,2010000000000,1,2,2,2
35,500,5080,2010000000000,1,1,1,3
35,500,5084,2010000000000,1,1,1,2
35,500,5084,2010000000000,2,2,1,2
35,500,5085,2010000000000,1,2,1,2
35,500,5101,2010000000000,6,1,2,1
35,500,5101,2010000000000,2,2,2,2
35,500,5101,2010000000000,4,1,2,1
35,500,5101,2010000000000,3,2,2,1
35,500,5101,2010000000000,5,1,2,1
35,500,5101,2010000000000,1,1,2,2
35,500,5107,2010000000000,1,2,1,2
35,500,5107,2010000000000,2,1,1,2
35,500,5108,2010000000000,1,2,2,2
35,500,5112,2010000000000,1,2,3,2
35,500,5112,2010000000000,2,1,3,2
35,500,5115,2010000000000,1,1,1,2
35,500,5115,2010000000000,3,2,1,2
35,500,5115,2010000000000,4,1,1,2
35,500,5115,2010000000000,2,2,1,2
35,500,5122,2010000000000,2,1,2,2
35,500,5122,2010000000000,3,2,2,1
35,500,5122,2010000000000,1,2,2,2
35,500,5123,2010000000000,3,1,1,1
35,500,5123,2010000000000,1,1,1,2
35,500,5123,2010000000000,2,2,3,2
35,500,5126,2010000000000,1,2,3,2
35,500,5130,2010000000000,9,1,2,1
35,500,5130,2010000000000,3,2,2,2
35,500,5130,2010000000000,8,1,2,1
35,500,5130,2010000000000,7,2,2,1
35,500,5130,2010000000000,6,2,2,1
35,500,5130,2010000000000,5,1,2,1
35,500,5130,2010000000000,4,1,2,2
35,500,5130,2010000000000,10,2,2,1
35,500,5130,2010000000000,11,1,2,1
35,500,5130,2010000000000,1,2,2,2
35,500,5130,2010000000000,2,1,2,2
35,500,5131,2010000000000,2,2,1,2
35,500,5131,2010000000000,1,1,1,2
35,500,5132,2010000000000,2,1,2,2
35,500,5132,2010000000000,1,1,2,2
35,500,5145,2010000000000,2,2,1,2
35,500,5145,2010000000000,1,1,1,2
35,500,5149,2010000000000,4,2,2,1
35,500,5149,2010000000000,1,2,2,2
35,500,5149,2010000000000,3,1,2,1
35,500,5149,2010000000000,2,1,2,2
35,500,5151,2010000000000,1,1,1,3
35,500,5158,2010000000000,1,1,1,2
35,500,5158,2010000000000,2,2,1,2
35,500,5158,2010000000000,3,1,1,2
35,500,5158,2010000000000,4,2,1,2
35,500,5159,2010000000000,1,2,1,2
35,500,5159,2010000000000,2,1,1,2
35,500,5161,2010000000000,4,2,3,2
35,500,5161,2010000000000,3,2,3,2
35,500,5161,2010000000000,1,2,3,2
35,500,5161,2010000000000,2,1,3,2
35,500,5163,2010000000000,1,2,1,3
35,500,5165,2010000000000,1,2,1,3
35,500,5170,2010000000000,4,2,1,1
35,500,5170,2010000000000,1,1,1,2
35,500,5170,2010000000000,2,2,1,2
35,500,5170,2010000000000,3,1,1,1
35,500,5176,2010000000000,2,2,1,2
35,500,5176,2010000000000,1,1,1,2
35,500,5179,2010000000000,1,1,1,3
35,500,5179,2010000000000,2,2,1,2
35,500,5182,2010000000000,2,2,1,3
35,500,5182,2010000000000,1,1,1,2
35,500,5186,2010000000000,2,1,1,2
35,500,5186,2010000000000,1,2,3,2
35,500,5186,2010000000000,3,1,3,1
35,500,5200,2010000000000,1,1,1,2
35,500,5210,2010000000000,1,1,1,2
35,500,5211,2010000000000,1,1,1,2
35,500,5211,2010000000000,2,2,1,2
35,500,5222,2010000000000,4,2,2,2
35,500,5222,2010000000000,3,2,1,1
35,500,5222,2010000000000,5,2,2,2
35,500,5222,2010000000000,1,2,2,2
35,500,5222,2010000000000,2,1,1,1
35,500,5225,2010000000000,1,2,2,3
35,500,5230,2010000000000,1,2,2,2
35,500,5230,2010000000000,2,1,2,2
35,500,5233,2010000000000,3,1,2,1
35,500,5233,2010000000000,1,2,2,2
35,500,5233,2010000000000,2,1,2,2
35,500,5239,2010000000000,3,1,2,1
35,500,5239,2010000000000,1,2,2,2
35,500,5239,2010000000000,2,2,2,1
35,500,5239,2010000000000,4,1,2,1
35,500,5249,2010000000000,2,1,3,1
35,500,5249,2010000000000,1,2,3,2
35,500,5260,2010000000000,1,2,2,3
35,500,5263,2010000000000,1,1,1,2
35,500,5263,2010000000000,2,2,1,2
35,500,5264,2010000000000,1,2,1,3
35,500,5270,2010000000000,2,2,1,2
35,500,5270,2010000000000,3,2,3,1
35,500,5270,2010000000000,1,1,3,3
35,500,5271,2010000000000,1,1,3,3
35,500,5271,2010000000000,2,1,3,2
35,500,5276,2010000000000,1,1,1,2
35,500,5279,2010000000000,7,1,1,1
35,500,5279,2010000000000,2,1,1,2
35,500,5279,2010000000000,1,1,1,3
35,500,5279,2010000000000,5,1,3,1
35,500,5279,2010000000000,3,2,3,2
35,500,5279,2010000000000,6,1,1,1
35,500,5279,2010000000000,4,2,3,2
35,500,5280,2010000000000,1,2,1,2
35,500,5280,2010000000000,2,1,1,2
35,500,5282,2010000000000,3,2,2,2
35,500,5282,2010000000000,1,1,2,2
35,500,5282,2010000000000,2,2,2,2
35,500,5286,2010000000000,2,1,1,2
35,500,5286,2010000000000,1,2,1,2
35,500,5289,2010000000000,1,1,2,2
35,500,5289,2010000000000,2,1,2,2
35,500,5292,2010000000000,1,2,1,3
35,500,5293,2010000000000,1,2,1,3
35,500,5296,2010000000000,1,2,1,3
35,500,5296,2010000000000,2,2,1,2
35,500,5297,2010000000000,5,1,2,2
35,500,5297,2010000000000,7,2,2,1
35,500,5297,2010000000000,6,2,2,2
35,500,5297,2010000000000,1,2,2,2
35,500,5297,2010000000000,3,2,2,2
35,500,5297,2010000000000,2,2,2,2
35,500,5297,2010000000000,4,1,2,1
35,500,5302,2010000000000,1,1,1,2
35,500,5302,2010000000000,2,2,1,2
35,500,5308,2010000000000,2,2,1,2
35,500,5308,2010000000000,4,1,1,1
35,500,5308,2010000000000,3,2,1,1
35,500,5308,2010000000000,1,1,1,2
35,500,5308,2010000000000,5,1,1,1
35,500,5309,2010000000000,1,2,2,2
35,500,5315,2010000000000,1,1,3,2
35,500,5315,2010000000000,2,2,2,2
35,500,5315,2010000000000,3,1,2,1
35,500,5315,2010000000000,4,1,2,1
35,500,5322,2010000000000,1,1,1,2
35,500,5322,2010000000000,2,2,2,2
35,500,5322,2010000000000,3,1,1,1
35,500,5322,2010000000000,4,1,1,1
35,500,5326,2010000000000,1,2,1,2
35,500,5326,2010000000000,2,2,3,2
35,500,5328,2010000000000,1,2,1,2
35,500,5328,2010000000000,2,1,2,3
35,500,5330,2010000000000,1,2,1,3
35,500,5330,2010000000000,2,1,1,3
35,500,5330,2010000000000,3,1,1,2
35,500,5331,2010000000000,1,1,3,2
35,500,5331,2010000000000,2,2,3,2
35,500,5331,2010000000000,3,1,3,2
35,500,5331,2010000000000,4,1,3,1
35,500,5331,2010000000000,5,1,3,1
35,500,5333,2010000000000,1,2,1,2
35,500,5336,2010000000000,1,2,1,2
35,500,5344,2010000000000,2,2,1,3
35,500,5344,2010000000000,1,1,1,3
35,500,5347,2010000000000,1,2,1,3
35,500,5354,2010000000000,1,1,1,3
35,500,5354,2010000000000,2,2,1,3
35,500,5356,2010000000000,2,1,1,2
35,500,5356,2010000000000,1,2,1,2
35,500,5359,2010000000000,2,2,1,2
35,500,5359,2010000000000,1,1,1,3
35,500,5365,2010000000000,4,1,1,1
35,500,5365,2010000000000,5,2,1,1
35,500,5365,2010000000000,6,2,1,1
35,500,5365,2010000000000,1,1,1,2
35,500,5365,2010000000000,2,2,1,2
35,500,5365,2010000000000,3,1,1,1
35,500,5368,2010000000000,2,2,3,2
35,500,5368,2010000000000,3,2,3,1
35,500,5368,2010000000000,1,1,3,2
35,500,5381,2010000000000,1,1,3,2
35,500,5381,2010000000000,3,2,3,2
35,500,5381,2010000000000,2,1,3,1
35,500,5382,2010000000000,1,2,1,3
35,500,5382,2010000000000,2,1,1,3
35,500,5383,2010000000000,2,2,2,2
35,500,5383,2010000000000,1,1,2,2
35,500,5388,2010000000000,1,1,3,2
35,500,5388,2010000000000,4,2,3,2
35,500,5388,2010000000000,2,2,3,2
35,500,5388,2010000000000,3,1,3,2
35,500,5390,2010000000000,3,1,1,1
35,500,5390,2010000000000,2,1,1,2
35,500,5390,2010000000000,1,2,1,2
35,500,5391,2010000000000,2,2,1,2
35,500,5391,2010000000000,1,1,1,2
35,500,5404,2010000000000,1,2,1,2
35,500,5404,2010000000000,2,2,1,1
35,500,5404,2010000000000,3,1,1,1
35,500,5404,2010000000000,4,1,1,2
35,500,5410,2010000000000,1,2,2,2
35,500,5410,2010000000000,2,1,2,1
35,500,5410,2010000000000,3,2,2,1
35,500,5411,2010000000000,1,1,2,2
35,500,5411,2010000000000,2,2,2,2
35,500,5417,2010000000000,1,2,2,2
35,500,5417,2010000000000,2,1,2,2
35,500,5418,2010000000000,2,2,1,2
35,500,5418,2010000000000,1,1,1,2
35,500,5420,2010000000000,2,1,3,2
35,500,5420,2010000000000,3,2,3,2
35,500,5420,2010000000000,1,2,3,2
35,500,5421,2010000000000,3,2,3,3
35,500,5421,2010000000000,1,1,3,2
35,500,5421,2010000000000,2,2,3,2
35,500,5430,2010000000000,1,1,2,2
35,500,5430,2010000000000,2,2,2,2
35,500,5430,2010000000000,3,2,2,1
35,500,5430,2010000000000,6,1,2,1
35,500,5430,2010000000000,5,2,1,1
35,500,5430,2010000000000,7,1,2,1
35,500,5430,2010000000000,4,1,2,2
35,500,5431,2010000000000,5,2,1,1
35,500,5431,2010000000000,4,1,1,1
35,500,5431,2010000000000,3,2,1,1
35,500,5431,2010000000000,2,1,2,2
35,500,5431,2010000000000,1,2,2,2
35,500,5446,2010000000000,4,1,3,2
35,500,5446,2010000000000,1,2,2,2
35,500,5446,2010000000000,2,1,2,2
35,500,5446,2010000000000,3,2,2,1
35,500,5448,2010000000000,1,2,1,3
35,500,5448,2010000000000,2,1,1,3
35,500,5450,2010000000000,2,1,2,1
35,500,5450,2010000000000,4,2,2,2
35,500,5450,2010000000000,3,1,2,1
35,500,5450,2010000000000,1,1,2,2
35,500,5456,2010000000000,1,2,1,3
35,500,5464,2010000000000,2,2,1,3
35,500,5464,2010000000000,1,1,1,3
35,500,5474,2010000000000,1,1,3,2
35,500,5478,2010000000000,1,1,1,2
35,500,5481,2010000000000,1,1,2,2
35,500,5483,2010000000000,1,1,2,2
35,500,5483,2010000000000,2,2,2,2
35,500,5491,2010000000000,1,1,1,2
35,500,5491,2010000000000,3,2,1,1
35,500,5491,2010000000000,4,1,1,1
35,500,5491,2010000000000,2,2,1,2
35,500,5492,2010000000000,2,1,2,1
35,500,5492,2010000000000,4,2,2,2
35,500,5492,2010000000000,1,1,2,2
35,500,5492,2010000000000,3,1,2,2
35,500,5494,2010000000000,3,2,2,2
35,500,5494,2010000000000,1,1,1,2
35,500,5494,2010000000000,2,2,2,2
35,500,5494,2010000000000,4,2,2,1
35,500,5499,2010000000000,3,2,1,1
35,500,5499,2010000000000,4,2,1,1
35,500,5499,2010000000000,1,2,1,2
35,500,5499,2010000000000,2,1,1,2
35,500,5500,2010000000000,1,2,1,3
35,500,5501,2010000000000,1,2,2,2
35,500,5501,2010000000000,2,1,1,2
35,500,5505,2010000000000,1,1,1,2
35,500,5505,2010000000000,3,2,2,2
35,500,5505,2010000000000,2,2,2,2
35,500,5506,2010000000000,5,1,2,1
35,500,5506,2010000000000,4,1,2,2
35,500,5506,2010000000000,2,1,2,2
35,500,5506,2010000000000,1,2,2,2
35,500,5506,2010000000000,3,1,2,2
35,500,5509,2010000000000,2,2,1,3
35,500,5509,2010000000000,1,1,1,3
35,500,5516,2010000000000,2,2,2,3
35,500,5516,2010000000000,1,1,1,3
35,500,5517,2010000000000,1,1,1,2
35,500,5517,2010000000000,2,2,1,2
35,500,5517,2010000000000,3,2,1,1
35,500,5517,2010000000000,4,2,1,3
35,500,5528,2010000000000,2,2,1,3
35,500,5528,2010000000000,1,1,1,3
35,500,5530,2010000000000,2,2,1,2
35,500,5530,2010000000000,1,1,1,2
35,500,5533,2010000000000,1,1,1,2
35,500,5533,2010000000000,2,2,1,2
35,500,5535,2010000000000,2,1,3,2
35,500,5535,2010000000000,1,2,3,2
35,500,5540,2010000000000,2,2,2,2
35,500,5540,2010000000000,1,1,2,2
35,500,5540,2010000000000,3,1,2,1
35,500,5540,2010000000000,4,2,2,1
35,500,5541,2010000000000,3,2,1,1
35,500,5541,2010000000000,1,1,1,2
35,500,5541,2010000000000,2,2,1,2
35,500,5542,2010000000000,2,1,1,2
35,500,5542,2010000000000,1,2,1,2
35,500,5546,2010000000000,3,2,2,1
35,500,5546,2010000000000,2,1,2,2
35,500,5546,2010000000000,1,2,2,2
35,500,5548,2010000000000,1,2,2,2
35,500,5548,2010000000000,3,2,2,1
35,500,5548,2010000000000,2,1,2,2
35,500,5548,2010000000000,5,2,2,1
35,500,5548,2010000000000,4,1,2,1
35,500,5549,2010000000000,1,2,1,2
35,500,5549,2010000000000,2,1,1,3
35,500,5549,2010000000000,3,2,2,1
35,500,5555,2010000000000,2,2,1,1
35,500,5555,2010000000000,4,1,2,2
35,500,5555,2010000000000,1,2,1,2
35,500,5555,2010000000000,3,2,1,1
35,500,5558,2010000000000,6,1,1,1
35,500,5558,2010000000000,5,1,1,1
35,500,5558,2010000000000,3,2,1,1
35,500,5558,2010000000000,2,2,1,2
35,500,5558,2010000000000,1,1,1,2
35,500,5558,2010000000000,4,1,1,1
35,500,5562,2010000000000,1,1,2,3
35,500,5565,2010000000000,1,1,2,2
35,500,5568,2010000000000,1,1,2,2
35,500,5572,2010000000000,1,2,2,2
35,500,5572,2010000000000,2,2,2,2
35,500,5583,2010000000000,2,2,2,3
35,500,5583,2010000000000,1,1,2,3
35,500,5586,2010000000000,2,2,2,2
35,500,5586,2010000000000,1,1,2,2
35,500,5587,2010000000000,1,1,1,3
35,500,5587,2010000000000,2,2,1,2
35,500,5588,2010000000000,1,2,1,2
35,500,5600,2010000000000,1,1,2,2
35,500,5605,2010000000000,1,2,1,3
35,500,5605,2010000000000,2,2,1,3
35,500,5614,2010000000000,1,2,1,2
35,500,5614,2010000000000,2,1,1,2
35,500,5616,2010000000000,2,2,1,3
35,500,5616,2010000000000,1,1,1,3
35,500,5617,2010000000000,1,1,3,2
35,500,5621,2010000000000,1,1,1,2
35,500,5621,2010000000000,2,2,1,3
35,500,5624,2010000000000,1,1,1,3
35,500,5628,2010000000000,1,1,1,3
35,500,5628,2010000000000,2,2,1,3
35,500,5629,2010000000000,1,1,1,2
35,500,5629,2010000000000,4,2,1,1
35,500,5629,2010000000000,3,2,1,1
35,500,5629,2010000000000,2,2,2,2
35,500,5631,2010000000000,2,2,1,3
35,500,5631,2010000000000,1,1,1,3
35,500,5636,2010000000000,1,2,2,2
35,500,5636,2010000000000,2,1,2,2
35,500,5636,2010000000000,3,2,2,2
35,500,5637,2010000000000,1,2,3,3
35,500,5639,2010000000000,2,2,1,2
35,500,5639,2010000000000,1,1,1,2
35,500,5649,2010000000000,2,1,2,2
35,500,5649,2010000000000,1,2,1,2
35,500,5649,2010000000000,4,2,2,1
35,500,5649,2010000000000,3,2,2,1
35,500,5651,2010000000000,1,2,2,2
35,500,5654,2010000000000,1,2,1,2
35,500,5654,2010000000000,4,1,1,1
35,500,5654,2010000000000,3,1,1,1
35,500,5654,2010000000000,2,1,1,2
35,500,5655,2010000000000,1,2,1,3
35,500,5659,2010000000000,2,1,2,2
35,500,5659,2010000000000,1,1,2,2
35,500,5669,2010000000000,2,2,1,2
35,500,5669,2010000000000,1,1,1,2
35,500,5678,2010000000000,1,2,1,2
35,500,5678,2010000000000,4,2,2,1
35,500,5678,2010000000000,3,1,2,1
35,500,5678,2010000000000,2,1,2,2
35,500,5682,2010000000000,1,2,1,2
35,500,5682,2010000000000,2,1,1,2
35,500,5684,2010000000000,1,1,3,2
35,500,5684,2010000000000,2,2,3,2
35,500,5695,2010000000000,3,2,1,1
35,500,5695,2010000000000,1,1,1,2
35,500,5695,2010000000000,2,2,1,2
35,500,5699,2010000000000,1,2,2,3
35,500,5699,2010000000000,2,2,3,1
35,500,5701,2010000000000,1,2,2,2
35,500,5701,2010000000000,2,1,2,2
35,500,5703,2010000000000,1,2,1,3
35,500,5718,2010000000000,3,2,1,2
35,500,5718,2010000000000,1,1,1,2
35,500,5718,2010000000000,2,2,1,2
35,500,5718,2010000000000,4,1,1,2
35,500,5721,2010000000000,1,1,1,2
35,500,5721,2010000000000,2,2,2,2
35,500,5721,2010000000000,4,2,2,1
35,500,5721,2010000000000,3,2,2,2
35,500,5725,2010000000000,2,1,2,3
35,500,5725,2010000000000,1,2,2,2
35,500,5725,2010000000000,3,2,2,2
35,500,5729,2010000000000,2,2,2,2
35,500,5729,2010000000000,1,1,1,2
35,500,5732,2010000000000,1,2,2,2
35,500,5732,2010000000000,2,2,2,1
35,500,5737,2010000000000,1,1,1,3
35,500,5737,2010000000000,2,2,1,3
35,500,5738,2010000000000,4,2,2,1
35,500,5738,2010000000000,3,1,2,1
35,500,5738,2010000000000,5,1,2,1
35,500,5738,2010000000000,1,2,2,2
35,500,5738,2010000000000,2,1,1,2
35,500,5747,2010000000000,2,2,3,1
35,500,5747,2010000000000,3,1,3,1
35,500,5747,2010000000000,1,2,1,2
35,500,5749,2010000000000,2,1,2,2
35,500,5749,2010000000000,1,2,2,2
35,500,5752,2010000000000,1,1,1,3
35,500,5752,2010000000000,2,2,1,2
35,500,5755,2010000000000,1,1,2,3
35,500,5759,2010000000000,3,1,2,2
35,500,5759,2010000000000,1,2,2,2
35,500,5759,2010000000000,2,1,2,2
35,500,5759,2010000000000,4,2,2,3
35,500,5766,2010000000000,2,1,2,2
35,500,5766,2010000000000,3,1,2,1
35,500,5766,2010000000000,1,2,2,2
35,500,5771,2010000000000,2,2,1,2
35,500,5771,2010000000000,1,1,1,2
35,500,5775,2010000000000,1,2,2,3
35,500,5775,2010000000000,2,1,2,3
35,500,5777,2010000000000,2,2,1,2
35,500,5777,2010000000000,1,1,2,2
35,500,5780,2010000000000,1,1,2,2
35,500,5780,2010000000000,2,2,1,2
35,500,5781,2010000000000,1,1,1,2
35,500,5781,2010000000000,2,2,1,3
35,500,5790,2010000000000,1,2,2,3
35,500,5796,2010000000000,1,1,1,2
35,500,5796,2010000000000,2,2,1,2
35,500,5797,2010000000000,2,1,1,2
35,500,5797,2010000000000,1,2,1,2
35,500,5798,2010000000000,1,2,2,2
35,500,5798,2010000000000,2,2,2,2
35,500,5803,2010000000000,1,2,1,2
35,500,5803,2010000000000,2,1,2,2
35,500,5805,2010000000000,3,2,1,2
35,500,5805,2010000000000,1,2,1,3
35,500,5805,2010000000000,2,2,1,2
35,500,5806,2010000000000,2,2,1,2
35,500,5806,2010000000000,1,1,1,2
35,500,5807,2010000000000,3,2,1,1
35,500,5807,2010000000000,1,1,1,2
35,500,5807,2010000000000,4,2,1,1
35,500,5807,2010000000000,2,2,1,1
35,500,5807,2010000000000,6,1,1,1
35,500,5807,2010000000000,7,2,1,2
35,500,5807,2010000000000,5,1,1,1
35,500,5808,2010000000000,2,2,1,3
35,500,5808,2010000000000,1,1,1,3
35,500,5809,2010000000000,1,2,1,3
35,500,5809,2010000000000,2,1,1,2
35,500,5810,2010000000000,5,2,2,1
35,500,5810,2010000000000,4,1,2,1
35,500,5810,2010000000000,3,1,2,1
35,500,5810,2010000000000,1,1,2,2
35,500,5810,2010000000000,2,2,2,2
35,500,5813,2010000000000,1,2,1,3
35,500,5816,2010000000000,1,2,1,3
35,500,5818,2010000000000,1,1,1,2
35,500,5818,2010000000000,2,2,1,2
35,500,5818,2010000000000,3,1,1,2
35,500,5821,2010000000000,3,2,3,2
35,500,5821,2010000000000,4,2,3,1
35,500,5821,2010000000000,5,1,3,1
35,500,5821,2010000000000,6,2,3,1
35,500,5821,2010000000000,2,2,3,2
35,500,5821,2010000000000,8,1,3,2
35,500,5821,2010000000000,9,1,3,2
35,500,5821,2010000000000,1,1,3,2
35,500,5821,2010000000000,7,2,3,1
35,500,5822,2010000000000,3,1,1,2
35,500,5822,2010000000000,4,2,1,1
35,500,5822,2010000000000,5,1,1,1
35,500,5822,2010000000000,2,1,1,2
35,500,5822,2010000000000,1,2,1,2
35,500,5825,2010000000000,1,1,2,2
35,500,5831,2010000000000,1,2,1,2
35,500,5831,2010000000000,2,1,1,2
35,500,5832,2010000000000,1,2,1,2
35,500,5832,2010000000000,2,1,2,2
35,500,5833,2010000000000,2,2,2,1
35,500,5833,2010000000000,1,1,2,2
35,500,5833,2010000000000,4,1,2,1
35,500,5833,2010000000000,5,1,2,1
35,500,5833,2010000000000,3,2,2,1
35,500,5834,2010000000000,2,1,2,1
35,500,5834,2010000000000,1,1,2,2
35,500,5834,2010000000000,4,2,2,2
35,500,5834,2010000000000,3,1,2,1
35,500,5835,2010000000000,1,2,1,2
